card_no,holder,cnic,balance,status
6273846968608490,Hassan Sultan,49177-8502778-8,2920,ACTIVE
6273842432313842,Zainab Aslam,76147-5093956-9,3340,ACTIVE
6273841081953098,Asad Farooq,53417-3405392-7,4627,ACTIVE
6273842521799029,Zainab Sheikh,15626-7063220-9,1852,ACTIVE
6273846170344794,Amna Ahmed,13584-4126572-4,4671,ACTIVE
6273844073528012,Laiba Hussain,27508-2750974-4,4201,ACTIVE
6273846047158036,Asad Nawaz,97914-2899810-7,3745,ACTIVE
6273846935819079,Shahid Farooq,65736-3362355-2,3006,ACTIVE
6273849107560555,Sana Rashid,21321-6861270-2,3160,ACTIVE
6273841779043649,Owais Raza,97096-9217605-6,998,ACTIVE
6273849669071333,Sana Mirza,54163-2120984-6,3316,ACTIVE
6273842614800490,Usman Sheikh,20632-7135650-9,4235,ACTIVE
6273849143334233,Adnan Siddiqui,17444-8346634-5,1415,ACTIVE
6273843520309029,Sadia Rashid,53352-5827967-7,3006,ACTIVE
6273848124899330,Junaid Malik,48711-7439038-9,4949,ACTIVE
6273844725077239,Amna Iqbal,88615-2090043-9,4508,ACTIVE
6273849763273010,Farhan Javed,74525-7078585-3,3474,ACTIVE
6273848743083375,Fatima Bashir,87288-4061456-8,3488,ACTIVE
6273846270274866,Maryam Hussain,84142-5909766-6,2072,ACTIVE
6273845597845943,Hassan Aslam,48333-2235729-3,2097,ACTIVE
6273846315451240,Usman Sultan,89679-2485385-6,1462,ACTIVE
6273846498230140,Ahmed Hussain,61179-8077212-5,1512,ACTIVE
6273844882815748,Bilal Sultan,25518-3159801-5,1464,ACTIVE
6273844211708373,Mehwish Qureshi,22107-8712059-8,3223,ACTIVE
6273841663977820,Laiba Raza,64079-3393878-7,2422,ACTIVE
6273847644014779,Owais Nawaz,89611-5300162-9,4673,ACTIVE
6273848893758320,Usman Chaudhry,89723-1131542-6,2328,ACTIVE
6273842498593570,Maryam Zafar,76532-7895606-2,2826,ACTIVE
6273845381904085,Mehwish Javed,87783-7304751-7,4518,ACTIVE
6273848708391179,Fatima Sheikh,82078-8078255-7,4841,ACTIVE
6273847990386028,Mehwish Qureshi,11874-6493044-6,4017,ACTIVE
6273843953032600,Amna Malik,77724-9155579-1,3492,ACTIVE
6273841370232623,Sana Hussain,99146-1290221-4,828,ACTIVE
6273846197852655,Maryam Mirza,34310-4196737-9,4088,ACTIVE
6273849526086850,Ayesha Qureshi,78835-1124796-1,1320,BLOCKED
6273841699362953,Fatima Hussain,20255-5996725-5,2255,ACTIVE
6273847163578851,Mehwish Mirza,20787-3895781-3,611,ACTIVE
6273848441862124,Fatima Bashir,83424-1381116-3,4349,ACTIVE
6273842862852691,Imran Siddiqui,83781-1898285-3,3833,ACTIVE
6273844762880897,Maryam Butt,71448-4184864-9,1416,ACTIVE
6273842591730363,Sana Sheikh,56103-1623946-3,1579,ACTIVE
6273847204146660,Owais Butt,77870-2375848-9,2571,ACTIVE
6273845614059183,Hassan Raza,12509-2445795-1,561,ACTIVE
6273846996499674,Owais Javed,34918-6664951-8,3781,ACTIVE
6273847448987080,Junaid Mirza,75941-6896606-3,3680,ACTIVE
6273849573117259,Umar Ahmed,36918-6236741-1,1032,ACTIVE
6273847439748619,Ayesha Javed,30241-7691513-8,1665,ACTIVE
6273847422046990,Hina Qureshi,25670-6191255-3,2086,ACTIVE
6273848931806005,Junaid Raza,54335-4607306-2,2389,ACTIVE
6273846233756503,Maryam Raza,40239-3156819-3,3994,ACTIVE
6273841888538332,Usman Qureshi,30863-8665923-7,4367,ACTIVE
6273847020811560,Hassan Chaudhry,35400-6517815-9,899,ACTIVE
6273846921380813,Sadia Raza,22653-6937763-9,4065,ACTIVE
6273849667083969,Owais Farooq,55998-8982431-6,776,ACTIVE
6273842738486291,Nimra Raza,96354-6599069-6,2535,ACTIVE
6273845258513170,Bilal Nawaz,47411-5091953-7,4734,ACTIVE
6273849087776030,Ahmed Sheikh,52322-5958697-5,4881,ACTIVE
6273846576422331,Owais Nawaz,63820-7993122-9,4682,ACTIVE
6273842423155295,Shahid Hussain,49286-7509220-3,2899,ACTIVE
6273848487063020,Laiba Sheikh,18401-6821836-2,338,ACTIVE
6273842873704394,Farhan Rashid,32310-6794670-6,1665,ACTIVE
6273845633127067,Mehwish Javed,57342-6515606-2,2528,ACTIVE
6273842004532154,Shahid Bashir,52990-9827572-6,2946,ACTIVE
6273841791948358,Laiba Butt,12239-8597404-4,4770,ACTIVE
6273842993025022,Fatima Farooq,77099-5844591-1,2498,ACTIVE
6273849336862800,Adnan Farooq,96979-6085104-5,2412,ACTIVE
6273849785722593,Usman Nawaz,21109-2056656-5,2894,ACTIVE
6273844898251597,Laiba Chaudhry,12855-1789984-9,1244,ACTIVE
6273848804617587,Umar Aslam,13715-1891382-3,1922,ACTIVE
6273843259551219,Ayesha Bashir,35711-1423887-3,1477,ACTIVE
6273847997130494,Imran Qureshi,51600-1802314-3,3833,ACTIVE
6273843558889934,Kashif Siddiqui,61725-9377387-5,669,ACTIVE
6273846118361266,Umar Sheikh,97202-5967181-8,4978,ACTIVE
6273847902700549,Shahid Iqbal,25793-4544413-4,2683,ACTIVE
6273845169170258,Adnan Hussain,47792-5553662-8,1518,ACTIVE
6273844326842527,Junaid Khan,29719-4958599-9,942,ACTIVE
6273844302984010,Umar Javed,80510-8050748-9,4913,ACTIVE
6273846468840665,Asad Qureshi,45455-5743120-6,3008,ACTIVE
6273847116712730,Imran Sultan,55776-7803667-8,784,ACTIVE
6273845711698417,Nimra Aslam,65860-2918692-4,3151,ACTIVE
6273849836438784,Kashif Siddiqui,41159-5391281-2,3731,ACTIVE
6273846673414247,Adnan Zafar,71352-8563895-6,1357,ACTIVE
6273849219867053,Asad Aslam,90938-4174743-8,675,ACTIVE
6273846412297484,Sadia Zafar,50862-6445722-2,461,ACTIVE
6273845060107210,Noor Qureshi,12326-4097795-2,4332,ACTIVE
6273847904956501,Sana Javed,80279-6975604-1,2644,ACTIVE
6273847851322186,Laiba Ahmed,70261-1729303-9,4955,ACTIVE
6273844401592414,Amna Aslam,81994-9666734-1,2700,ACTIVE
6273845327500485,Mehwish Malik,23732-9236995-6,4506,ACTIVE
6273841505943913,Tariq Sheikh,95409-1163744-9,4998,ACTIVE
6273846803963842,Farhan Sultan,78299-7727781-7,4719,ACTIVE
6273842309264991,Danish Hussain,63462-7496346-6,1981,BLOCKED
6273844731631153,Shahid Iqbal,49026-3608291-8,6,BLOCKED
6273848485089281,Owais Qureshi,56834-2882526-8,1403,ACTIVE
6273844469991608,Hassan Malik,62335-4896565-5,3413,ACTIVE
6273845493831711,Sadia Malik,17393-3356254-1,405,ACTIVE
6273841084354411,Ahmed Mirza,89859-6685667-9,3363,ACTIVE
6273848611670965,Hina Ahmed,99463-6552419-1,11,ACTIVE
6273846507030784,Ahmed Hussain,51455-1283813-2,710,ACTIVE
6273849736353436,Amna Qureshi,69676-9101612-5,1701,ACTIVE
6273843809110370,Umar Nawaz,28627-1012505-6,4148,ACTIVE
6273849117838869,Shahid Raza,42859-5680848-6,1359,ACTIVE
6273842056233534,Umar Chaudhry,84023-5223013-2,930,ACTIVE
6273848055280789,Ayesha Iqbal,69392-2920964-6,4403,ACTIVE
6273849784887880,Imran Khan,93737-6180297-9,3854,ACTIVE
6273843090662879,Laiba Aslam,57950-6006371-2,3744,ACTIVE
6273845146088231,Rabia Butt,42069-5246702-1,815,ACTIVE
6273842077491960,Fatima Mirza,40668-8060798-3,992,ACTIVE
6273845467014378,Kashif Sheikh,89467-1183771-4,3254,ACTIVE
6273841957201863,Zainab Sheikh,11112-9096045-4,1273,ACTIVE
6273847842945360,Iqra Mirza,33556-6353423-5,653,ACTIVE
6273845096555419,Hira Farooq,38762-3952441-6,3839,ACTIVE
6273849398374354,Shahid Hussain,77809-9723067-1,3502,ACTIVE
6273848355605296,Rabia Rashid,21834-6792321-5,2667,ACTIVE
6273842843438913,Maryam Mirza,45084-6769626-2,1351,ACTIVE
6273843147388550,Rabia Hussain,88698-3264873-7,3275,ACTIVE
6273844633213385,Shahid Iqbal,69757-7204660-7,3755,ACTIVE
6273842387484751,Mehwish Sultan,55872-6774513-5,2420,ACTIVE
6273846426456061,Zainab Nawaz,15153-6293589-8,4839,ACTIVE
6273842492737429,Usman Qureshi,73507-9528154-1,3113,ACTIVE
6273847971672139,Hina Malik,67087-7254371-8,3771,ACTIVE
6273847158948297,Farhan Rashid,61832-6077208-5,1985,ACTIVE
6273842030754610,Owais Chaudhry,90231-1491875-9,3551,ACTIVE
6273841125844267,Umar Bashir,17288-3523164-6,3740,ACTIVE
6273842370922007,Laiba Javed,49290-4722043-4,967,ACTIVE
6273843648382931,Hina Raza,17712-7929293-4,1316,ACTIVE
6273846197261693,Hira Qureshi,27993-8098360-7,4386,ACTIVE
6273844208564014,Danish Raza,13913-6292619-3,489,ACTIVE
6273843934030882,Usman Raza,73992-8536783-8,4795,ACTIVE
6273849115507721,Ayesha Mirza,88560-2028019-7,4978,ACTIVE
6273843832397116,Iqra Aslam,28205-2778779-2,653,ACTIVE
6273844202138204,Umar Javed,44990-2587122-9,1233,ACTIVE
6273848261798440,Hina Sultan,28536-6341087-4,4280,ACTIVE
6273846757739283,Tariq Siddiqui,77001-3826767-7,3379,ACTIVE
6273849070183381,Bilal Farooq,33238-3383088-7,3301,ACTIVE
6273849102897097,Kashif Iqbal,50263-5171239-4,4572,ACTIVE
6273846037996084,Adnan Iqbal,57337-2177676-1,1921,ACTIVE
6273846625958214,Zainab Sheikh,83982-3612377-4,4880,ACTIVE
6273845675176855,Sana Butt,77110-8792566-7,150,ACTIVE
6273846616225150,Usman Siddiqui,81848-9848259-5,4340,ACTIVE
6273849030150512,Iqra Butt,61663-8807251-8,4601,ACTIVE
6273842122424852,Mehwish Qureshi,56683-2716030-1,3795,ACTIVE
6273844604494879,Mehwish Sultan,62008-5412716-8,708,ACTIVE
6273842160011345,Hina Nawaz,47669-5548440-7,3071,ACTIVE
6273847045799104,Iqra Raza,49745-9562113-2,2830,ACTIVE
6273844255949163,Rabia Siddiqui,62521-6845751-8,4984,ACTIVE
6273845164224414,Sana Rashid,35658-7126747-9,3402,BLOCKED
6273841962856024,Maryam Butt,71615-8647260-3,4305,ACTIVE
6273845614749368,Hira Aslam,78271-1812513-8,4612,ACTIVE
6273845608434689,Umar Mirza,98981-6843380-5,2034,ACTIVE
6273844311731676,Danish Malik,68887-9617950-5,1915,ACTIVE
6273841419782616,Adnan Bashir,56749-3743117-2,2780,ACTIVE
6273845986496088,Imran Qureshi,23801-8272342-4,1113,ACTIVE
6273841630277096,Fatima Zafar,25340-7853453-1,395,ACTIVE
6273849523621611,Asad Siddiqui,18331-1611291-9,1757,ACTIVE
6273842573979889,Maryam Nawaz,11843-2391586-1,48,ACTIVE
6273848231674199,Ayesha Raza,46715-3825993-1,4812,ACTIVE
6273849174639767,Imran Mirza,90877-7804996-2,47,ACTIVE
6273843403598028,Ahmed Bashir,42993-3943357-8,3442,ACTIVE
6273849584974491,Danish Hussain,97893-4046042-9,2203,ACTIVE
6273849439745353,Maryam Ahmed,99641-6598955-5,4249,ACTIVE
6273842986022325,Rabia Bashir,19684-3768344-7,3581,ACTIVE
6273849836581424,Mehwish Khan,31790-3593412-8,1569,ACTIVE
6273843283820065,Rabia Khan,41606-3000370-2,344,ACTIVE
6273841796269556,Sadia Rashid,15853-4570091-1,804,ACTIVE
6273842832044072,Imran Ahmed,33397-7582293-8,1337,ACTIVE
6273843892843071,Tariq Zafar,85134-2437647-1,3499,ACTIVE
6273841332290678,Hira Chaudhry,17887-3579399-3,1310,ACTIVE
6273843082445646,Amna Sheikh,93671-7645517-3,3788,ACTIVE
6273848853306408,Umar Butt,21624-9426497-6,1725,ACTIVE
6273842445381844,Ayesha Khan,22877-4009007-1,2246,ACTIVE
6273849999311497,Hassan Butt,51018-8268721-6,1126,ACTIVE
6273848359063169,Adnan Raza,38942-5565719-8,4069,ACTIVE
6273847600679259,Owais Malik,62098-2364943-4,2721,ACTIVE
6273843527875843,Kashif Aslam,98050-8901558-1,4738,ACTIVE
6273845521512400,Laiba Malik,93857-3429556-6,3384,ACTIVE
6273847596520943,Sadia Siddiqui,99524-1059189-9,1381,ACTIVE
6273846815574839,Hira Bashir,86022-1017940-6,2014,ACTIVE
6273844650117560,Usman Nawaz,24120-8896600-8,4949,ACTIVE
6273842270116593,Tariq Nawaz,29006-2853907-3,471,ACTIVE
6273841212582007,Sana Sheikh,29943-3566297-5,1775,ACTIVE
6273844434764511,Zainab Qureshi,79489-8141660-5,2759,ACTIVE
6273846812092824,Sadia Rashid,42093-7563224-1,3086,ACTIVE
6273846127971635,Iqra Hussain,47643-2863651-2,3111,ACTIVE
6273843263384866,Adnan Chaudhry,53805-6743504-2,3113,ACTIVE
6273841746652626,Zainab Sultan,85601-2645851-8,2755,ACTIVE
6273847566119157,Junaid Farooq,23135-2282615-6,4335,ACTIVE
6273846108485336,Shahid Sheikh,96944-3484084-9,4313,ACTIVE
6273842815779925,Ayesha Rashid,30771-2226335-7,3324,ACTIVE
6273841861971184,Nimra Raza,43361-4479021-4,1933,ACTIVE
6273842590121500,Adnan Zafar,59069-5625341-3,970,ACTIVE
6273847205082042,Umar Ahmed,57470-5049085-8,3746,ACTIVE
6273847386953900,Imran Rashid,32257-2690755-8,1496,ACTIVE
6273844954322339,Hina Ahmed,95295-3336222-6,1671,ACTIVE
6273843659540458,Farhan Ahmed,60235-8147459-6,1795,ACTIVE
6273844914118815,Noor Qureshi,55321-6386474-6,242,ACTIVE
6273847828533139,Usman Siddiqui,51056-2450494-8,315,ACTIVE
6273843735810196,Farhan Sheikh,69413-9001449-9,3997,ACTIVE
6273847027371948,Danish Malik,94494-8666189-5,2844,ACTIVE
6273847824874018,Imran Javed,61748-8530218-2,4981,ACTIVE
6273849272152271,Ahmed Siddiqui,34820-3861486-3,2010,ACTIVE
6273849046924857,Asad Malik,79779-7197491-1,3216,ACTIVE
6273841537244032,Imran Malik,92836-7597945-6,4687,ACTIVE
6273844274116424,Hina Mirza,12403-3984299-3,2316,ACTIVE
6273844457779045,Asad Malik,84011-5828029-6,2359,ACTIVE
6273848987657888,Shahid Chaudhry,39886-4959883-3,4352,ACTIVE
6273847527870056,Junaid Iqbal,56051-5779272-8,1891,ACTIVE
6273842181920065,Junaid Javed,62303-6508309-5,4125,ACTIVE
6273847584972154,Noor Qureshi,52191-1551424-7,2299,ACTIVE
6273846382868972,Owais Mirza,64560-9791137-4,923,ACTIVE
6273842295783163,Owais Butt,95710-6920434-1,4578,ACTIVE
6273848862496261,Iqra Hussain,92461-3735573-1,1238,ACTIVE
6273846889937794,Iqra Sheikh,63145-8440304-5,2333,ACTIVE
6273844456851305,Asad Mirza,36027-3724710-6,4146,ACTIVE
6273849030908849,Junaid Sultan,35232-4810727-9,737,ACTIVE
6273847922076190,Tariq Raza,64541-1334827-7,1587,ACTIVE
6273848289271107,Iqra Aslam,61412-2106198-5,1517,ACTIVE
6273845405546527,Fatima Mirza,58553-5332515-1,1317,ACTIVE
6273841923898504,Iqra Iqbal,42525-3826433-4,2593,ACTIVE
6273841785204251,Shahid Siddiqui,93797-2168363-4,1973,ACTIVE
6273848852603152,Imran Sheikh,69708-8683060-5,2518,ACTIVE
6273848005373230,Nimra Sultan,49166-4671987-1,3092,ACTIVE
6273845859521106,Adnan Raza,89934-8491083-6,1996,ACTIVE
6273843265408400,Farhan Butt,20737-1597796-8,442,ACTIVE
6273843732624408,Junaid Chaudhry,88941-4429357-3,3684,ACTIVE
6273844749843806,Rabia Butt,27246-5733943-4,2714,ACTIVE
6273847691207934,Nimra Sultan,77911-7190050-2,4448,ACTIVE
6273847112059590,Imran Nawaz,32838-6200056-4,2663,ACTIVE
6273843526253724,Rabia Raza,98289-3378364-7,3244,ACTIVE
6273841986626460,Ahmed Qureshi,16065-2926627-5,2950,ACTIVE
6273842817990118,Laiba Nawaz,53325-5647246-8,4348,ACTIVE
6273842005294245,Owais Sheikh,24774-1909683-1,4411,ACTIVE
6273841289122298,Laiba Bashir,29038-9966806-6,4331,ACTIVE
6273844921817016,Asad Qureshi,82833-2907803-7,2784,ACTIVE
6273849589023276,Noor Aslam,17353-9874470-4,285,ACTIVE
6273845308706954,Maryam Javed,81124-4507642-1,1035,ACTIVE
6273846555249774,Usman Hussain,20715-8303835-5,3725,ACTIVE
6273842050454731,Fatima Javed,31254-8074188-4,173,ACTIVE
6273842640616747,Laiba Nawaz,61749-7092995-7,2726,ACTIVE
6273848789740206,Mehwish Bashir,92821-9231772-4,4643,ACTIVE
6273846717486317,Rabia Malik,88696-4087419-2,2001,ACTIVE
6273843880164289,Sana Mirza,42636-3075512-6,2342,ACTIVE
6273843073534742,Danish Bashir,17625-1133927-6,3054,ACTIVE
6273841247512757,Fatima Aslam,44602-3503096-1,615,ACTIVE
6273845058937258,Imran Zafar,89452-3223685-6,3097,ACTIVE
6273842497849322,Ayesha Rashid,15665-5929609-7,4576,ACTIVE
6273849689789452,Umar Ahmed,75711-4229295-1,1125,ACTIVE
6273842169329948,Tariq Raza,68350-8736174-7,3533,ACTIVE
6273842300965437,Laiba Javed,40468-7869297-2,1966,ACTIVE
6273845609704871,Maryam Malik,44773-4735308-5,2120,ACTIVE
6273842798007896,Iqra Javed,14526-5510483-4,1352,ACTIVE
6273846939911201,Hassan Sultan,78027-4324246-5,372,ACTIVE
6273843326133403,Hira Khan,75107-1974205-3,3868,ACTIVE
6273847264558427,Umar Hussain,78084-2852074-1,88,ACTIVE
6273847689718860,Hassan Javed,89649-5642739-5,3481,ACTIVE
6273842002432893,Hira Nawaz,34395-8504955-2,3140,ACTIVE
6273844627152326,Asad Rashid,18541-4067467-9,3893,ACTIVE
6273845274398600,Iqra Qureshi,44034-3910216-3,4185,ACTIVE
6273841806193355,Kashif Sultan,39832-8277104-4,3689,ACTIVE
6273849733220559,Fatima Sultan,27289-4397669-3,4721,ACTIVE
6273847254940606,Umar Bashir,42614-1716544-5,391,ACTIVE
6273849357144740,Nimra Bashir,39910-9299491-9,115,ACTIVE
6273844249707211,Tariq Siddiqui,24897-6465688-5,2511,ACTIVE
6273843637999964,Shahid Farooq,17603-9544073-4,4227,ACTIVE
6273841502150985,Fatima Nawaz,98587-4837636-9,33,ACTIVE
6273848136984239,Fatima Malik,14749-6794639-2,2683,ACTIVE
6273841893724185,Umar Khan,22061-9549095-7,2185,ACTIVE
6273844457865818,Mehwish Siddiqui,81166-5014302-5,4191,ACTIVE
6273847172756067,Umar Khan,27322-2536539-8,2470,ACTIVE
6273847108608830,Amna Ahmed,87067-4244655-5,1649,ACTIVE
6273843592285566,Owais Iqbal,32230-2857820-8,3917,ACTIVE
6273849925463806,Kashif Khan,91378-9056678-5,3417,ACTIVE
6273843520101560,Owais Iqbal,85863-7989735-6,3850,ACTIVE
6273841633145364,Junaid Nawaz,81873-8600081-2,2484,ACTIVE
6273843777278514,Laiba Malik,51370-2107337-2,595,ACTIVE
6273843453423302,Maryam Ahmed,19895-2440913-2,2064,ACTIVE
6273845586705736,Fatima Bashir,31981-7534122-8,3794,ACTIVE
6273844352832361,Noor Nawaz,68584-4255309-9,519,ACTIVE
6273842755193440,Danish Khan,41590-3592370-3,2321,ACTIVE
6273844736124841,Farhan Rashid,26098-9326493-3,1667,ACTIVE
6273842711390332,Zainab Bashir,45061-5485020-8,1767,ACTIVE
6273845890252449,Sadia Khan,17955-5307904-3,461,ACTIVE
6273846133441674,Fatima Raza,77974-5697527-2,3898,ACTIVE
6273844610382621,Maryam Iqbal,81523-3865202-7,431,ACTIVE
6273845630418218,Amna Javed,48570-1258481-7,48,ACTIVE
6273842912609284,Mehwish Farooq,12030-2916953-9,4189,ACTIVE
6273842333397903,Usman Javed,71395-9403440-4,4364,ACTIVE
6273845597931010,Hassan Bashir,65811-5618082-8,418,ACTIVE
6273846697119194,Junaid Rashid,27671-5479495-9,4909,ACTIVE
6273846584642955,Fatima Zafar,81022-5902780-1,1940,ACTIVE
6273848780948566,Asad Ahmed,43282-3651881-6,4745,ACTIVE
6273849552311616,Noor Mirza,94052-7278246-6,3557,ACTIVE
6273843451524241,Danish Zafar,35570-3282911-8,1596,ACTIVE
6273846424444519,Maryam Hussain,43080-9214434-4,1151,ACTIVE
6273841699180573,Fatima Siddiqui,42142-2071363-6,1847,ACTIVE
6273847794865295,Noor Malik,83099-6027078-6,4957,ACTIVE
6273847174752542,Nimra Khan,77698-7417044-6,4736,ACTIVE
6273845481997659,Tariq Iqbal,12065-5866427-5,4600,ACTIVE
6273845056026813,Hassan Mirza,88365-6516356-9,1257,ACTIVE
6273848085861228,Danish Rashid,74635-1428000-7,3434,ACTIVE
6273842676877113,Mehwish Aslam,81171-2435346-7,2943,ACTIVE
6273846401547700,Sadia Butt,81357-9971731-4,2598,ACTIVE
6273845606894958,Adnan Butt,87905-4066286-1,924,ACTIVE
6273843158824659,Imran Khan,24993-2275489-6,3857,ACTIVE
6273844103968951,Hina Siddiqui,85445-8389461-8,4670,ACTIVE
6273845582873527,Tariq Khan,96317-5480990-4,2729,ACTIVE
6273842929066381,Junaid Khan,38861-5089917-9,1130,ACTIVE
6273844698364758,Bilal Qureshi,12437-2492122-4,1230,ACTIVE
6273846642528556,Asad Javed,74272-6438153-3,2909,ACTIVE
6273849648767140,Hassan Farooq,43943-5429396-4,4491,ACTIVE
6273843602348198,Zainab Javed,44889-4559330-1,2815,ACTIVE
6273848398361793,Danish Zafar,15376-3709259-6,1305,ACTIVE
6273848677779732,Shahid Butt,25587-6569682-9,3918,ACTIVE
6273841694419109,Laiba Butt,66728-6299634-6,988,ACTIVE
6273849030696618,Rabia Farooq,82823-3431477-1,2202,ACTIVE
6273848791114283,Asad Qureshi,91595-8063895-4,3287,ACTIVE
6273842358167267,Ayesha Iqbal,75584-2185874-2,2257,ACTIVE
6273848811350413,Noor Siddiqui,28231-3740750-7,1538,ACTIVE
6273846676462469,Imran Butt,14473-2175936-9,2056,ACTIVE
6273843529005207,Junaid Zafar,51999-1237723-1,1397,ACTIVE
6273847638963123,Nimra Chaudhry,76620-9707359-2,4483,ACTIVE
6273847955908965,Bilal Hussain,53658-2564981-4,654,ACTIVE
6273843339572121,Imran Javed,11586-2512336-6,1634,ACTIVE
6273841828946925,Farhan Qureshi,98534-4461639-5,4485,ACTIVE
6273845976682387,Bilal Chaudhry,69215-1716183-6,2734,ACTIVE
6273847370325606,Laiba Aslam,26109-3709956-2,2819,ACTIVE
6273841752048905,Zainab Malik,64244-1320525-4,4397,ACTIVE
6273849318501964,Bilal Zafar,65093-4303670-1,1687,ACTIVE
6273846050740544,Umar Sultan,46113-6635056-3,528,ACTIVE
6273844471154223,Shahid Khan,20882-4139454-3,1579,ACTIVE
6273847467499026,Tariq Farooq,56615-7326713-2,2490,ACTIVE
6273847363776768,Sana Mirza,43188-5640885-9,4213,ACTIVE
6273842783433004,Kashif Khan,60518-4082568-8,4758,ACTIVE
6273842655836092,Sadia Rashid,10027-5617037-2,2311,ACTIVE
6273844072954938,Nimra Aslam,92290-3822380-8,3418,ACTIVE
6273843829558039,Noor Malik,41245-7634314-9,2610,ACTIVE
6273848731511863,Danish Nawaz,99370-9469938-9,4050,ACTIVE
6273843999964019,Asad Butt,60440-3309344-6,3142,ACTIVE
6273848496487152,Imran Farooq,44091-9464008-4,3474,ACTIVE
6273849209956917,Iqra Khan,85051-5802022-5,2153,ACTIVE
6273844039885179,Sana Mirza,95216-9625339-7,4060,BLOCKED
6273847735042937,Farhan Khan,35576-9707163-9,1704,ACTIVE
6273844648569415,Owais Siddiqui,14645-8339613-6,2629,ACTIVE
6273843462181651,Ayesha Sheikh,95562-7269947-9,2830,ACTIVE
6273842481402827,Iqra Iqbal,86786-8355335-7,1476,ACTIVE
6273848779527409,Hira Javed,36198-9258968-4,1484,ACTIVE
6273842795286995,Hira Nawaz,40361-3851461-6,167,ACTIVE
6273848033249957,Sana Hussain,29166-6157139-3,1866,ACTIVE
6273843903498225,Iqra Malik,52989-4267006-8,113,ACTIVE
6273842337718945,Hina Iqbal,19566-2299846-3,4172,ACTIVE
6273844750300931,Usman Siddiqui,54667-6305163-5,1710,ACTIVE
6273847972217376,Owais Hussain,67840-6087774-4,3548,ACTIVE
6273845627368062,Kashif Sheikh,61886-1290786-2,1866,BLOCKED
6273848500642554,Hassan Raza,13350-6043436-4,1556,ACTIVE
6273844814717591,Usman Chaudhry,87825-4638243-8,837,ACTIVE
6273848254440852,Ahmed Farooq,53966-8709321-9,1272,ACTIVE
6273844176725259,Ayesha Farooq,52164-2905077-5,2285,ACTIVE
6273844873085718,Ahmed Farooq,75778-9484732-3,2051,ACTIVE
6273845097933035,Nimra Aslam,75254-2956510-5,3863,ACTIVE
6273846070328112,Farhan Sultan,87158-6778487-9,4284,ACTIVE
6273845333022877,Amna Raza,97169-9870674-7,3004,ACTIVE
6273847998276315,Tariq Bashir,73894-6178730-3,3100,ACTIVE
6273848098270052,Danish Hussain,57807-6998105-1,2092,ACTIVE
6273843770701686,Tariq Bashir,26349-2944255-8,2820,ACTIVE
6273843849435035,Bilal Iqbal,88579-2949615-6,3468,ACTIVE
6273841503383581,Amna Javed,86168-7414889-2,4573,ACTIVE
6273842001396475,Sadia Ahmed,76051-6809748-6,1395,ACTIVE
6273846378466864,Owais Butt,71117-2127377-2,384,ACTIVE
6273844962239099,Kashif Khan,78108-1810419-9,4379,ACTIVE
6273844877986151,Rabia Zafar,72303-2704566-2,1494,ACTIVE
6273844322922458,Danish Iqbal,63780-1729289-8,3077,ACTIVE
6273846997216357,Imran Farooq,29764-8063946-6,22,ACTIVE
6273845502896125,Zainab Sheikh,60139-6279425-4,1356,ACTIVE
6273844180743367,Hina Butt,80349-9897172-2,2500,ACTIVE
6273841038680668,Asad Aslam,32237-2909290-8,3911,ACTIVE
6273844559067582,Ayesha Farooq,80975-9086794-4,2388,ACTIVE
6273849722016178,Kashif Nawaz,24263-5971479-1,2685,ACTIVE
6273841083802902,Imran Bashir,32809-9660034-8,4725,ACTIVE
6273845500596574,Hira Chaudhry,31406-2855168-3,2418,BLOCKED
6273847755386241,Rabia Qureshi,31399-3147081-7,3920,ACTIVE
